source,indicator_code,indicator_name,country,year,value,sex,classif1,classif2,note_source
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.914,SEX_T,EDU_AGGREGATE_X,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,22.294,SEX_T,EDU_AGGREGATE_X,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,5.305,SEX_T,EDU_AGGREGATE_X,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13836.232,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4135.476,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,9223.681,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,44.688,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,249.323,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,183.064,SEX_M,EDU_AGGREGATE_TOTAL,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1541.67,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,303.277,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1156.886,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4.302,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,54.299,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,22.906,SEX_M,EDU_AGGREGATE_LTB,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,8233.671,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2262.294,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,5685.779,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13.93,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,154.112,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,117.555,SEX_M,EDU_AGGREGATE_BAS,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2736.958,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1072.548,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1590.968,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,15.819,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,25.812,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,31.811,SEX_M,EDU_AGGREGATE_INT,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1128.791,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,473.431,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,631.472,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,9.746,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,6.199,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,7.943,SEX_M,EDU_AGGREGATE_ADV,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,195.142,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,23.926,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,158.576,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.892,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,8.901,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2.848,SEX_M,EDU_AGGREGATE_X,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,8937.294,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,3386.745,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4646.455,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2.088,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,651.236,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,250.77,SEX_F,EDU_AGGREGATE_TOTAL,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1265.064,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,209.235,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,825.21,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.452,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,185.317,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,44.85,SEX_F,EDU_AGGREGATE_LTB,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,5134.394,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1787.602,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2809.465,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.665,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,379.157,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,157.505,SEX_F,EDU_AGGREGATE_BAS,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1266.044,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,656.327,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,526.57,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.674,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,51.326,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,31.146,SEX_F,EDU_AGGREGATE_INT,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1201.023,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,721.55,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,442.346,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,0.275,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_UNION,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,22.042,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,14.811,SEX_F,EDU_AGGREGATE_ADV,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,70.768,SEX_F,EDU_AGGREGATE_X,MTS_DETAILS_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,12.031,SEX_F,EDU_AGGREGATE_X,MTS_DETAILS_SGLE,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,42.864,SEX_F,EDU_AGGREGATE_X,MTS_DETAILS_MRD,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13.393,SEX_F,EDU_AGGREGATE_X,MTS_DETAILS_WID,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2.458,SEX_F,EDU_AGGREGATE_X,MTS_DETAILS_SEP,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,22773.526,SEX_T,EDU_ISCED11_TOTAL,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,8856.614,SEX_T,EDU_ISCED11_TOTAL,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13916.913,SEX_T,EDU_ISCED11_TOTAL,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2806.734,SEX_T,EDU_ISCED11_0,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,819.884,SEX_T,EDU_ISCED11_0,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1986.85,SEX_T,EDU_ISCED11_0,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,9632.33,SEX_T,EDU_ISCED11_1,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,3239.803,SEX_T,EDU_ISCED11_1,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,6392.527,SEX_T,EDU_ISCED11_1,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,3735.735,SEX_T,EDU_ISCED11_2,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1618.424,SEX_T,EDU_ISCED11_2,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2117.312,SEX_T,EDU_ISCED11_2,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,3967.853,SEX_T,EDU_ISCED11_3,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1855.349,SEX_T,EDU_ISCED11_3,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2112.503,SEX_T,EDU_ISCED11_3,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,35.149,SEX_T,EDU_ISCED11_4,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13.621,SEX_T,EDU_ISCED11_4,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,21.528,SEX_T,EDU_ISCED11_4,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2270.129,SEX_T,EDU_ISCED11_6,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1212.949,SEX_T,EDU_ISCED11_6,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1057.18,SEX_T,EDU_ISCED11_6,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,49.645,SEX_T,EDU_ISCED11_7,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,28.323,SEX_T,EDU_ISCED11_7,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,21.322,SEX_T,EDU_ISCED11_7,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,10.04,SEX_T,EDU_ISCED11_8,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4.703,SEX_T,EDU_ISCED11_8,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,5.336,SEX_T,EDU_ISCED11_8,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,265.911,SEX_T,EDU_ISCED11_9,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,63.557,SEX_T,EDU_ISCED11_9,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,202.354,SEX_T,EDU_ISCED11_9,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,13836.232,SEX_M,EDU_ISCED11_TOTAL,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4567.863,SEX_M,EDU_ISCED11_TOTAL,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,9268.369,SEX_M,EDU_ISCED11_TOTAL,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1541.67,SEX_M,EDU_ISCED11_0,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,380.482,SEX_M,EDU_ISCED11_0,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1161.188,SEX_M,EDU_ISCED11_0,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,5727.984,SEX_M,EDU_ISCED11_1,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1590.517,SEX_M,EDU_ISCED11_1,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,4137.467,SEX_M,EDU_ISCED11_1,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2505.687,SEX_M,EDU_ISCED11_2,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,943.445,SEX_M,EDU_ISCED11_2,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1562.242,SEX_M,EDU_ISCED11_2,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,2712.524,SEX_M,EDU_ISCED11_3,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1122.729,SEX_M,EDU_ISCED11_3,MTS_AGGREGATE_1,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,1589.795,SEX_M,EDU_ISCED11_3,MTS_AGGREGATE_2,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,24.434,SEX_M,EDU_ISCED11_4,MTS_AGGREGATE_TOTAL,R1:3513
ILOSTAT bulk download facility,EAP_TEAP_SEX_EDU_MTS_NB,EAP_TEAP_SEX_EDU_MTS_NB,MMR,2014,7.442,SEX_M,EDU_ISCED11_4,MTS_AGGREGATE_1,R1:3513
